image_id,true_class,pred_class,confidence,correct,baseline,target,n_steps,raw_path
ISIC_0027745,df,df,0.991693913936615,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/23_ISIC_0027745_blurred_pred.npy
ISIC_0033810,df,df,0.9940361976623535,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/24_ISIC_0033810_black_pred.npy
ISIC_0033810,df,df,0.9940361976623535,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/24_ISIC_0033810_blurred_pred.npy
ISIC_0026417,df,df,0.9965875148773193,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/25_ISIC_0026417_black_pred.npy
ISIC_0026417,df,df,0.9965875148773193,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/25_ISIC_0026417_blurred_pred.npy
ISIC_0031735,df,mel,0.5566438436508179,False,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/26_ISIC_0031735_black_pred.npy
ISIC_0031735,df,mel,0.5566438436508179,False,black,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/26_ISIC_0031735_black_true.npy
ISIC_0031735,df,mel,0.5566438436508179,False,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/26_ISIC_0031735_blurred_pred.npy
ISIC_0031735,df,mel,0.5566438436508179,False,blurred,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/26_ISIC_0031735_blurred_true.npy
ISIC_0028790,df,bcc,0.8459216952323914,False,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/27_ISIC_0028790_black_pred.npy
ISIC_0028790,df,bcc,0.8459216952323914,False,black,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/27_ISIC_0028790_black_true.npy
ISIC_0028790,df,bcc,0.8459216952323914,False,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/27_ISIC_0028790_blurred_pred.npy
ISIC_0028790,df,bcc,0.8459216952323914,False,blurred,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/27_ISIC_0028790_blurred_true.npy
ISIC_0025188,mel,mel,0.2793760895729065,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/28_ISIC_0025188_black_pred.npy
ISIC_0025188,mel,mel,0.2793760895729065,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/28_ISIC_0025188_blurred_pred.npy
ISIC_0033559,mel,mel,0.6418245434761047,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/29_ISIC_0033559_black_pred.npy
ISIC_0033559,mel,mel,0.6418245434761047,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/29_ISIC_0033559_blurred_pred.npy
ISIC_0033655,mel,mel,0.8165594935417175,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/30_ISIC_0033655_black_pred.npy
ISIC_0033655,mel,mel,0.8165594935417175,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/30_ISIC_0033655_blurred_pred.npy
ISIC_0032917,mel,mel,0.9698606729507446,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/31_ISIC_0032917_black_pred.npy
ISIC_0032917,mel,mel,0.9698606729507446,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/31_ISIC_0032917_blurred_pred.npy
ISIC_0032915,mel,vasc,0.30047035217285156,False,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/32_ISIC_0032915_black_pred.npy
ISIC_0032915,mel,vasc,0.30047035217285156,False,black,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/32_ISIC_0032915_black_true.npy
ISIC_0032915,mel,vasc,0.30047035217285156,False,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/32_ISIC_0032915_blurred_pred.npy
ISIC_0032915,mel,vasc,0.30047035217285156,False,blurred,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/32_ISIC_0032915_blurred_true.npy
ISIC_0028029,mel,nv,0.7226995825767517,False,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/33_ISIC_0028029_black_pred.npy
ISIC_0028029,mel,nv,0.7226995825767517,False,black,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/33_ISIC_0028029_black_true.npy
ISIC_0028029,mel,nv,0.7226995825767517,False,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/33_ISIC_0028029_blurred_pred.npy
ISIC_0028029,mel,nv,0.7226995825767517,False,blurred,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/33_ISIC_0028029_blurred_true.npy
ISIC_0031389,mel,nv,0.9714031219482422,False,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/34_ISIC_0031389_black_pred.npy
ISIC_0031389,mel,nv,0.9714031219482422,False,black,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/34_ISIC_0031389_black_true.npy
ISIC_0031389,mel,nv,0.9714031219482422,False,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/34_ISIC_0031389_blurred_pred.npy
ISIC_0031389,mel,nv,0.9714031219482422,False,blurred,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/34_ISIC_0031389_blurred_true.npy
ISIC_0029905,nv,nv,0.3593277335166931,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/35_ISIC_0029905_black_pred.npy
ISIC_0029905,nv,nv,0.3593277335166931,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/35_ISIC_0029905_blurred_pred.npy
ISIC_0027273,nv,nv,0.9194390773773193,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/36_ISIC_0027273_black_pred.npy
ISIC_0027273,nv,nv,0.9194390773773193,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/36_ISIC_0027273_blurred_pred.npy
ISIC_0027417,nv,nv,0.9417107701301575,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/37_ISIC_0027417_black_pred.npy
ISIC_0027417,nv,nv,0.9417107701301575,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/37_ISIC_0027417_blurred_pred.npy
ISIC_0028281,nv,nv,0.9855654835700989,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/38_ISIC_0028281_black_pred.npy
ISIC_0028281,nv,nv,0.9855654835700989,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/38_ISIC_0028281_blurred_pred.npy
ISIC_0033929,nv,mel,0.18569602072238922,False,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/39_ISIC_0033929_black_pred.npy
ISIC_0033929,nv,mel,0.18569602072238922,False,black,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/39_ISIC_0033929_black_true.npy
ISIC_0033929,nv,mel,0.18569602072238922,False,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/39_ISIC_0033929_blurred_pred.npy
ISIC_0033929,nv,mel,0.18569602072238922,False,blurred,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/39_ISIC_0033929_blurred_true.npy
ISIC_0028390,nv,mel,0.6120773553848267,False,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/40_ISIC_0028390_black_pred.npy
ISIC_0028390,nv,mel,0.6120773553848267,False,black,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/40_ISIC_0028390_black_true.npy
ISIC_0028390,nv,mel,0.6120773553848267,False,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/40_ISIC_0028390_blurred_pred.npy
ISIC_0028390,nv,mel,0.6120773553848267,False,blurred,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/40_ISIC_0028390_blurred_true.npy
ISIC_0026569,nv,bcc,0.964906632900238,False,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/41_ISIC_0026569_black_pred.npy
ISIC_0026569,nv,bcc,0.964906632900238,False,black,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/41_ISIC_0026569_black_true.npy
ISIC_0026569,nv,bcc,0.964906632900238,False,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/41_ISIC_0026569_blurred_pred.npy
ISIC_0026569,nv,bcc,0.964906632900238,False,blurred,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/41_ISIC_0026569_blurred_true.npy
ISIC_0026713,vasc,vasc,0.7262029051780701,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/42_ISIC_0026713_black_pred.npy
ISIC_0026713,vasc,vasc,0.7262029051780701,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/42_ISIC_0026713_blurred_pred.npy
ISIC_0026490,vasc,vasc,0.9803383350372314,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/43_ISIC_0026490_black_pred.npy
ISIC_0026490,vasc,vasc,0.9803383350372314,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/43_ISIC_0026490_blurred_pred.npy
ISIC_0033349,vasc,vasc,0.9877235889434814,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/44_ISIC_0033349_black_pred.npy
ISIC_0033349,vasc,vasc,0.9877235889434814,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/44_ISIC_0033349_blurred_pred.npy
ISIC_0028680,vasc,vasc,0.9907496571540833,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/45_ISIC_0028680_black_pred.npy
ISIC_0028680,vasc,vasc,0.9907496571540833,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/45_ISIC_0028680_blurred_pred.npy
ISIC_0026693,vasc,vasc,0.993298351764679,True,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/46_ISIC_0026693_black_pred.npy
ISIC_0026693,vasc,vasc,0.993298351764679,True,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/correct/46_ISIC_0026693_blurred_pred.npy
ISIC_0031955,vasc,nv,0.9475328922271729,False,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/47_ISIC_0031955_black_pred.npy
ISIC_0031955,vasc,nv,0.9475328922271729,False,black,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/47_ISIC_0031955_black_true.npy
ISIC_0031955,vasc,nv,0.9475328922271729,False,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/47_ISIC_0031955_blurred_pred.npy
ISIC_0031955,vasc,nv,0.9475328922271729,False,blurred,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/47_ISIC_0031955_blurred_true.npy
ISIC_0025249,vasc,df,0.974579930305481,False,black,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/48_ISIC_0025249_black_pred.npy
ISIC_0025249,vasc,df,0.974579930305481,False,black,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/48_ISIC_0025249_black_true.npy
ISIC_0025249,vasc,df,0.974579930305481,False,blurred,pred,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/48_ISIC_0025249_blurred_pred.npy
ISIC_0025249,vasc,df,0.974579930305481,False,blurred,true,50,ham10000/results/xai/integrated_gradients/convnext-tiny_fold3/raw/failures/48_ISIC_0025249_blurred_true.npy
